row.names,pathways
1373978_at,no
1373979_at,no
1389375_at,no
1373980_at,no
1373981_at,no
1389376_at,no
1373982_at,no
1373983_at,no
1389377_at,no
1373984_at,no
1398386_at,no
1389378_at,no
1373985_at,no
1373986_at,no
1389379_at,no
1373987_at,no
1373988_at,no
1389380_at,no
1373989_at,no
1389381_at,no
1373990_at,no
1373991_at,no
1389382_at,no
1373992_at,no
1373993_at,no
1373994_at,no
1373995_at,no
1373996_at,no
1389383_at,no
1389384_at,no
1373997_at,no
1373998_at,no
1389385_at,no
1373999_at,no
1389386_at,no
1374000_at,no
1374001_at,no
1374002_at,no
1374003_at,no
1374004_at,no
1374005_at,no
1374006_at,no
1374007_at,no
1374008_at,no
1374009_at,no
1374010_at,no
1374011_at,no
1374012_at,no
1374013_at,no
1374014_at,no
1374015_at,no
1374016_at,no
1374017_at,no
1374018_at,no
1374019_at,no
1374020_at,no
1374021_at,no
1374022_at,no
1374023_at,no
1374024_at,no
1374025_at,no
1374026_at,no
1374027_at,no
1374028_at,no
1374029_at,no
1374030_at,no
1398387_at,no
1374031_at,no
1374032_at,no
1374033_at,no
1374034_at,no
1374035_at,no
1374036_at,no
1374037_at,no
1374038_at,no
1374039_at,no
1374040_at,no
1374041_at,no
1374042_at,no
1374043_at,no
1374044_at,no
1374045_at,no
1374046_at,no
1374047_at,no
1374048_at,no
1374049_at,no
1374050_at,no
1374051_at,no
1374052_at,no
1374053_at,no
1374054_at,no
1374055_at,no
1374056_at,no
1374057_at,no
1374058_at,no
1374059_at,no
1374060_at,no
1389387_at,no
1389388_at,no
1374061_at,no
1374062_x_at,no
1389389_at,no
1374063_at,no
1374064_at,no
1389390_at,no
1374065_at,no
1374066_at,no
1374067_at,no
1374068_at,no
1374069_at,no
1389391_at,no
1389392_at,no
1374070_at,no
1374071_at,no
1389393_at,no
1374072_at,no
1374073_at,no
1389394_at,no
1374074_at,no
1374075_at,no
1389395_at,no
1374076_at,no
1374077_at,no
1374078_at,no
1389396_at,no
1374079_at,no
1374080_at,no
1389397_at,no
1374081_at,no
1374082_at,no
1389398_at,no
1374083_at,no
1374084_at,no
1389399_at,no
1374085_at,no
1374086_at,no
1389400_at,no
1374087_at,no
1374088_at,no
1389401_at,no
1374089_at,no
1374090_at,no
1389402_at,no
1374091_at,no
1374092_at,no
1389403_at,no
1374093_at,no
1374094_at,no
1389404_at,no
1398388_at,no
1374095_at,no
1374096_at,no
1374097_at,no
1374098_at,no
1389405_at,no
1389406_at,no
1374099_at,no
1374100_at,no
1389407_at,no
1374101_at,no
1374102_at,no
1389408_at,no
1374103_at,no
1374104_at,no
1389409_at,no
1374105_at,no
1374106_at,no
1389410_s_at,no
1374107_at,no
1374108_at,no
1389411_at,no
1374109_at,no
1389412_at,no
1374110_at,no
1374111_at,no
1389413_at,no
1374112_at,no
1374113_at,no
1389414_at,no
1374114_at,no
1374115_at,no
1374116_at,no
1374117_at,no
1374118_at,no
1389415_at,no
1389416_at,no
1374119_at,no
1374120_at,no
1389417_at,no
1374121_at,no
1374122_at,no
1389418_at,no
1374123_at,no
1374124_at,no
1389419_at,no
1374125_at,no
1374126_at,no
1389420_at,no
1374127_at,no
1374128_at,no
1389421_at,no
1374129_at,no
1389422_at,no
1374130_at,no
1374131_at,no
1389423_at,no
1374132_at,no
1398389_at,no
1389424_at,no
1374133_at,no
1374134_at,no
1389425_at,no
1374135_at,no
1389426_at,no
1374136_at,no
1374137_at,no
1389427_at,no
1374138_at,no
1374139_at,no
1389428_at,no
1374140_at,no
1374141_at,no
1374142_at,no
1374143_at,no
1374144_at,no
1389429_at,no
1389430_at,no
1374145_at,no
1389431_at,no
1374146_at,no
1374147_at,no
1389432_at,no
1374148_at,no
1374149_at,no
1389433_at,no
1374150_at,no
1374151_at,no
1389434_at,no
1374152_at,no
1374153_at,no
1389435_at,no
1374154_at,no
1374155_at,no
1374156_at,no
1374157_at,no
1389436_at,no
1374158_at,no
1374159_at,no
1389437_at,no
1374160_at,no
1374161_at,no
1389438_at,no
1374162_at,no
1374163_at,no
1389439_at,no
1374164_at,no
1374165_at,no
1389440_at,no
1374166_at,no
1374167_at,no
1389441_at,no
1374168_at,no
1374169_at,no
1389442_at,no
1374170_at,no
1398390_at,no
1389443_at,no
1374171_at,no
1374172_at,no
1389444_at,no
1374173_at,no
1374174_at,no
1389445_at,no
1374175_at,no
1374176_at,no
1374177_at,no
1374178_at,no
1389446_at,no
1389447_at,no
1374179_at,no
1374180_at,no
1389448_at,no
1374181_at,no
1374182_at,no
1389449_at,no
1374183_at,no
1374184_at,no
1389450_at,no
1374185_at,no
1374186_at,no
1389451_at,no
1374187_at,no
1374188_at,no
1389452_at,no
1374189_at,no
1374190_at,no
1389453_at,no
1374191_at,no
1374192_at,no
1389454_at,no
1374193_at,no
1374194_at,no
1389455_at,no
1374195_at,no
1374196_at,no
1389456_at,no
1374197_at,no
1374198_at,no
1389457_at,no
1374199_at,no
1374200_at,no
1389458_at,no
1374201_at,no
1374202_at,no
1389459_at,no
1374203_at,no
1374204_at,no
1389460_at,no
1374205_at,no
1374206_at,no
1389461_at,no
1374207_at,no
1374208_at,no
1389462_at,no
1398391_at,no
1374209_at,no
1374210_at,no
1374211_at,no
1374212_at,no
1389463_at,no
1389464_at,no
1374213_at,no
1374214_at,no
1389465_at,no
1374215_at,no
1374216_at,no
1389466_at,no
1374217_at,no
1374218_at,no
1389467_at,no
1374219_at,no
1374220_at,no
1389468_at,no
1374221_at,no
1374222_at,no
1389469_at,no
1374223_at,no
1374224_at,no
1389470_at,no
1374225_at,no
1374226_at,no
1389471_at,no
1374227_at,no
1374228_at,no
1389472_at,no
1374229_at,no
1374230_at,no
1389473_at,no
1374231_at,no
1374232_at,no
1389474_at,no
1374233_at,no
1374234_at,no
1389475_at,no
1374235_at,no
1374236_at,no
1389476_at,no
1374237_at,no
1374238_at,no
1389477_at,no
1374239_at,no
1374240_at,no
1389478_at,no
1374241_at,no
1374242_at,no
1389479_at,no
1374243_at,no
1374244_at,no
1374245_at,no
1374246_at,no
1374247_at,no
1389480_at,no
1389481_at,no
1374248_at,no
1398392_at,no
1389482_at,no
1374249_at,no
1374250_at,no
1389483_at,no
1374251_at,no
1374252_at,no
1389484_at,no
1374253_at,no
1374254_a_at,no
1389485_at,no
1374255_at,no
1374256_at,no
1389486_at,no
1374257_at,no
1374258_at,no
1389487_at,no
1374259_at,no
1374260_at,no
1389488_at,no
1374261_at,no
1374262_at,no
1374263_at,no
1374264_at,no
1389489_at,no
1374265_at,no
1374266_at,no
1389490_at,no
1374267_at,no
1374268_at,no
1389491_at,no
1374269_at,no
1374270_at,no
1389492_at,no
1374271_at,no
1374272_at,no
1389493_at,no
1374273_at,no
1374274_at,no
1374275_at,no
1374276_at,no
1374277_at,no
1389494_at,no
1389495_at,no
1374278_at,no
1374279_at,no
1389496_at,no
1374280_at,no
1374281_at,no
1374282_at,no
1374283_at,no
1374284_at,no
1374285_at,no
1398393_at,no
1374286_at,no
1374287_at,no
1374288_at,no
1374289_at,no
1374290_at,no
1374291_at,no
1374292_at,no
1374293_at,no
1374294_at,no
1374295_at,no
1374296_at,no
1374297_at,no
1374298_at,no
1374299_at,no
1374300_at,no
1374301_at,no
1374302_at,no
1374303_at,no
1374304_at,no
1374305_at,no
1374306_at,no
1374307_at,no
1374308_at,no
1374309_at,no
1374310_at,no
1374311_at,no
1374312_at,no
1374313_at,no
1374314_at,no
1374315_at,no
1374316_at,no
1374317_at,no
1374318_at,no
1374319_at,no
1374320_at,no
1374321_at,no
1374322_at,no
1374323_at,no
1374324_at,no
1374325_at,no
1374326_at,no
1374327_at,no
1374328_at,no
1374329_at,no
1374330_at,no
1374331_at,no
1374332_at,no
1374333_at,no
1374334_at,no
1374335_at,no
1374336_at,no
1374337_at,no
1374338_at,no
1374339_at,no
1374340_at,no
1374341_at,no
1374342_at,no
1389497_at,no
1389498_at,no
1374343_at,no
1374344_at,no
1389499_at,no
1374345_at,no
1374346_at,no
1389500_at,no
1374347_at,no
1374348_at,no
1389501_at,no
1374349_at,no
1374350_at,no
1389502_at,no
1374351_at,no
1398394_at,no
1389503_at,no
1374352_at,no
1374353_x_at,no
1374354_at,no
1374355_at,no
1374356_at,no
1389504_at,no
1374357_at,no
1374358_at,no
1389505_at,no
1374359_at,no
1374360_at,no
1389506_x_at,no
1374361_at,no
1374362_at,no
1389507_at,no
1374363_at,no
1374364_at,no
1389508_at,no
1374365_at,no
1374366_at,no
1389509_at,no
1374367_at,no
1374368_at,no
1389510_at,no
1374369_at,no
1374370_at,no
1389511_s_at,no
1374371_at,no
1374372_at,no
1389512_at,no
1374373_at,no
1374374_x_at,no
1374375_at,no
1374376_at,no
1374377_at,no
1389513_at,no
1389514_at,no
1374378_at,no
1374379_at,no
1389515_at,no
1374380_at,no
1374381_at,no
1389516_at,no
1374382_at,no
1374383_at,no
1389517_at,no
1374384_at,no
1374385_at,no
1389518_at,no
1374386_at,no
1374387_at,no
1389519_at,no
1374388_at,no
1374389_at,no
1389520_at,no
1374390_at,no
1374391_at,no
1389521_at,no
1398395_at,no
1374392_at,no
1389522_at,no
1374393_at,no
1374394_at,no
1389523_at,no
1374395_at,no
1374396_at,no
1389524_at,no
1374397_at,no
1374398_at,no
1389525_at,no
1374399_at,no
1374400_at,no
1389526_at,no
1374401_at,no
1374402_at,no
1389527_at,no
1374403_at,no
1374404_at,no
1389528_s_at,no
1374405_at,no
1389529_at,no
1374406_at,no
1374407_at,no
1374408_at,no
1374409_at,no
1374410_at,no
1389530_at,no
1389531_at,no
1374411_at,no
1374412_at,no
1389532_at,no
1374413_at,no
1374414_at,no
1389533_at,no
1374415_at,no
1374416_at,no
1389534_at,no
1374417_at,no
1374418_at,no
1389535_at,no
1374419_at,no
1374420_at,no
1389536_at,no
1374421_at,no
1374422_at,no
1389537_at,no
1374423_at,no
1374424_at,no
1389538_at,no
1374425_at,no
1374426_at,no
1389539_at,no
1374427_at,no
1374428_at,no
1389540_at,no
1374429_at,no
1374430_at,no
1389541_at,no
1398396_at,no
1374431_at,no
1389542_at,no
1374432_at,no
1374433_at,no
1389543_at,no
1374434_at,no
1374435_at,no
1389544_at,no
1374436_at,no
1374437_at,no
1389545_at,no
1374438_at,no
1374439_at,no
1389546_at,no
1374440_at,no
1374441_at,no
1374442_at,no
1374443_at,no
1374444_at,no
1389547_at,no
1389548_at,no
1374445_at,no
1374446_at,no
1389549_at,no
1374447_at,no
1374448_at,no
1374449_at,no
1374450_at,no
1389550_at,no
1374451_at,no
1374452_at,no
1389551_at,no
1374453_at,no
1374454_at,no
1389552_at,no
1374455_at,no
1374456_at,no
1389553_at,no
1374457_at,no
1374458_at,no
1389554_at,no
1374459_at,no
1374460_at,no
1389555_at,no
1374461_at,no
1374462_at,no
1389556_at,no
1374463_at,no
1389557_at,no
1374464_at,no
1374465_at,no
1389558_at,no
1374466_at,no
1374467_at,no
1389559_at,no
1398397_at,no
1389560_at,no
1374468_at,no
1374469_at,no
1389561_at,no
1374470_at,no
1374471_at,no
1389562_at,no
1374472_at,no
1374473_at,no
1374474_at,no
1374475_at,no
1389563_at,no
1374476_at,no
1374477_at,no
1389564_at,no
1374478_at,no
1374479_at,no
1389565_at,no
1374480_at,no
1374481_at,no
1389566_at,no
1374482_at,no
1374483_at,no
1389567_at,no
1374484_at,no
1374485_at,no
1374486_at,no
1374487_at,no
1374488_at,no
1389568_at,no
1389569_at,no
1374489_at,no
1374490_at,no
1389570_at,no
1374491_at,no
1374492_at,no
1389571_at,no
1374493_at,no
1374494_at,no
1389572_at,no
1374495_at,no
1374496_at,no
1389573_at,no
1374497_at,no
1374498_at,no
1389574_at,no
1374499_at,no
1374500_at,no
1389575_at,no
1374501_at,no
1374502_at,no
1389576_at,no
1374503_at,no
1374504_at,no
1389577_at,no
1374505_at,no
1374506_at,no
1389578_at,no
1374507_at,no
1398398_at,no
1389579_at,no
1374508_at,no
1374509_at,no
1389580_at,no
1374510_at,no
1374511_at,no
1389581_at,no
1374512_at,no
1389582_at,no
1374513_at,no
1374514_at,no
1389583_at,no
1374515_at,no
1374516_at,no
1389584_at,no
1374517_at,no
1374518_at,no
1389585_at,no
1374519_at,no
1374520_at,no
1374521_at,no
1374522_at,no
1374523_at,no
1389586_at,no
1389587_at,no
1374524_at,no
1374525_at,no
1389588_at,no
1374526_at,no
1374527_at,no
1389589_at,no
1374528_at,no
1374529_at,no
1389590_at,no
1374530_at,no
1374531_at,no
1389591_at,no
1374532_at,no
1374533_at,no
1389592_at,no
1374534_at,no
1374535_at,no
1389593_at,no
1374536_at,no
1374537_at,no
1389594_at,no
1374538_at,no
1374539_at,no
1389595_at,no
1374540_at,no
1374541_at,no
1389596_at,no
1374542_at,no
1374543_at,no
1389597_at,no
1374544_at,no
1398399_at,no
1389598_at,no
1374545_at,no
1374546_at,no
1389599_at,no
1374547_at,no
1374548_at,no
1389600_at,no
1374549_at,no
1374550_at,no
1374551_at,no
1374552_at,no
1374553_at,no
1389601_at,no
1389602_at,no
1374554_at,no
1374555_at,no
1389603_at,no
1374556_at,no
1374557_at,no
1389604_at,no
1374558_at,no
1374559_at,no
1389605_at,no
1374560_at,no
1374561_at,no
1389606_at,no
1374562_at,no
1398400_at,no
1374563_at,no
1374564_at,no
1374565_at,no
1374566_at,no
1374567_at,no
1374568_at,no
1374569_at,no
1374570_at,no
1374571_at,no
1374572_at,no
1374573_at,no
1374574_at,no
1374575_at,no
1374576_at,no
1374577_at,no
1374578_at,no
1374579_at,no
1374580_at,no
1374581_at,no
1374582_at,no
1374583_at,no
1374584_at,no
1374585_at,no
1374586_at,no
1374587_at,no
1374588_at,no
1374589_at,no
1374590_at,no
1374591_at,no
1374592_at,no
1374593_at,no
1374594_at,no
1374595_at,no
1374596_at,no
1374597_at,no
1374598_at,no
1374599_at,no
1374600_at,no
1374601_at,no
1374602_at,no
1374603_at,no
1374604_at,no
1374605_at,no
1374606_at,no
1374607_at,no
1374608_at,no
1374609_at,no
1374610_at,no
1374611_at,no
1374612_at,no
1374613_at,no
1374614_at,no
1374615_at,no
1374616_at,no
1374617_at,no
1374618_at,no
1374619_at,no
1374620_at,no
1374621_at,no
1374622_at,no
1374623_at,no
1374624_at,no
1389607_at,no
1389608_at,no
1374625_at,no
1374626_at,no
1389609_at,no
1374627_at,no
1374628_at,no
1389610_at,no
1374629_at,no
1374630_at,no
1389611_at,no
1374631_at,no
1374632_at,no
1389612_at,no
1398401_at,no
1374633_at,no
1389613_at,no
1374634_at,no
1374635_at,no
1389614_at,no
1374636_at,no
1374637_at,no
1389615_at,no
1374638_at,no
1374639_at,no
1389616_at,no
1374640_at,no
1374641_at,no
1389617_at,no
1374642_at,no
1374643_at,no
1389618_at,no
1374644_at,no
1374645_at,no
1389619_at,no
1374646_at,no
1374647_at,no
1389620_at,no
1374648_at,no
1374649_at,no
1374650_at,no
1374651_at,no
1374652_at,no
1389621_at,no
1389622_at,no
1374653_at,no
1374654_at,no
1389623_at,no
1374655_at,no
1374656_at,no
1389624_s_at,no
1374657_at,no
1374658_at,no
1389625_at,no
1374659_at,no
1374660_at,no
1389626_at,no
1374661_at,no
1374662_at,no
1389627_at,no
1374663_at,no
1374664_at,no
1389628_at,no
1374665_at,no
1374666_at,no
1389629_at,no
1374667_at,no
1374668_at,no
1389630_at,no
1374669_at,no
1374670_at,no
1389631_at,no
1374671_at,no
1374672_at,no
1389632_at,no
1398402_at,no
1374673_at,no
1389633_at,no
1374674_at,no
1374675_at,no
1389634_at,no
1374676_at,no
1374677_at,no
1389635_at,no
1374678_at,no
1374679_at,no
1374680_at,no
1374681_at,no
1374682_at,no
1389636_at,no
1389637_at,no
1374683_at,no
1374684_at,no
1389638_at,no
1374685_at,no
1374686_at,no
1389639_at,no
1374687_at,no
1374688_at,no
1389640_at,no
1374689_at,no
1374690_at,no
1389641_at,no
1374691_at,no
1374692_at,no
1389642_at,no
1374693_at,no
1374694_at,no
1389643_at,no
1374695_at,no
1374696_at,no
1389644_at,no
1374697_at,no
1374698_at,no
1389645_at,no
1374699_at,no
1374700_at,no
1389646_at,no
1374701_at,no
1374702_at,no
1389647_at,no
1374703_at,no
1374704_at,no
1389648_at,no
1374705_at,no
1374706_at,no
1389649_at,no
1374707_at,no
1374708_at,no
1389650_at,no
1374709_at,no
1374710_at,no
1389651_at,no
1374711_at,no
1374712_at,no
1389652_at,no
1398403_at,no
1374713_at,no
1374714_at,no
1374715_at,no
1374716_at,no
1389653_at,no
1389654_at,no
1374717_at,no
1374718_at,no
1389655_at,no
1374719_at,no
1374720_at,no
1389656_at,no
1374721_at,no
1374722_at,no
1389657_at,no
1374723_at,no
1374724_at,no
1389658_at,no
1374725_at,no
1389659_at,no
1374726_at,no
1374727_at,no
1389660_at,no
1374728_at,no
1374729_at,no
1389661_at,no
1374730_at,no
1374731_at,no
1389662_at,no
1374732_at,no
1374733_at,no
1389663_at,no
1374734_at,no
1374735_at,no
1389664_at,no
1374736_at,no
1374737_at,no
1389665_at,no
1374738_at,no
1374739_at,no
1389666_at,no
1374740_at,no
1374741_at,no
1389667_at,no
1374742_at,no
1374743_at,no
1374744_at,no
1374745_at,no
1374746_at,no
1389668_at,no
1389669_at,no
1374747_at,no
1374748_at,no
1389670_at,no
1374749_at,no
1374750_at,no
1389671_at,no
1374751_at,no
1398404_at,no
1389672_at,no
1374752_at,no
1374753_at,no
1389673_at,no
1374754_at,no
1374755_at,no
1389674_at,no
1374756_at,no
1374757_at,no
1389675_at,no
1374758_at,no
1374759_at,no
1389676_at,no
1374760_at,no
1374761_at,no
1389677_at,no
1374762_at,no
1374763_at,no
1389678_at,no
1374764_at,no
1374765_at,no
1389679_at,no
1374766_at,no
1389680_at,no
1374767_at,no
1374768_at,no
1389681_at,no
1374769_at,no
1374770_at,no
1389682_at,no
1374771_at,no
1374772_at,no
1389683_at,no
1374773_at,no
1374774_at,no
1389684_at,no
1374775_at,no
1374776_at,no
1389685_at,no
1374777_at,no
1374778_at,no
1389686_at,no
1374779_at,no
1374780_at,no
1374781_at,no
1374782_at,no
1374783_at,no
1389687_at,no
1389688_at,no
1374784_at,no
1389689_at,no
1374785_at,no
1374786_at,no
1389690_at,no
1374787_at,no
1374788_at,no
1389691_at,no
1374789_at,no
1398405_at,no
1389692_at,no
1374790_at,no
1374791_at,no
1389693_at,no
1374792_at,no
1374793_at,no
1389694_at,no
1374794_at,no
1374795_at,no
1389695_at,no
1374796_at,no
1374797_at,no
1389696_at,no
1374798_at,no
1374799_at,no
1389697_at,no
1374800_at,no
1374801_at,no
1389698_at,no
1374802_at,no
1374803_at,no
1389699_at,no
1374804_at,no
1374805_at,no
1389700_at,no
1374806_at,no
1374807_at,no
1374808_at,no
1374809_at,no
1374810_at,no
1389701_at,no
1389702_at,no
1374811_at,no
1374812_at,no
1389703_at,no
1374813_at,no
1374814_at,no
1389704_at,no
1374815_at,no
1374816_at,no
1374817_at,no
1374818_at,no
1389705_at,no
1374819_at,no
1374820_at,no
1389706_at,no
1374821_at,no
1374822_at,no
1389707_at,no
1374823_at,no
1374824_at,no
1389708_at,no
1374825_at,no
1374826_at,no
1389709_at,no
1374827_at,no
1374828_at,no
1389710_at,no
1374829_at,no
1398406_at,no
1389711_at,no
1374830_at,no
1374831_at,no
1389712_at,no
1374832_at,no
1374833_at,no
1389713_at,no
1374834_at,no
1374835_at,no
1389714_at,no
1374836_at,no
1374837_at,no
1389715_at,no
1374838_at,no
1374839_at,no
1389716_at,no
1374840_at,no
1374841_at,no
1389717_at,no
1374842_at,no
1374843_at,no
1374844_at,no
1374845_at,no
1374846_at,no
1374847_at,no
1374848_at,no
1374849_at,no
1374850_at,no
1374851_at,no
1374852_at,no
1374853_at,no
1374854_at,no
1398407_at,no
1374855_at,no
1374856_at,no
1374857_at,no
1374858_at,no
1374859_at,no
1374860_at,no
1374861_at,no
1374862_at,no
1374863_at,no
1374864_at,no
1374865_at,no
